,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,Resilience,Vulnerability,word
klima+wandel perfektionier+t,3.211827459976408,-0.3827218392494433,1.027941729902731,-0.4810907507508002,-0.2802189846036628,-0.3094610117798911,0.22351564496011758,0.3577182890398218,klima+wandel perfektionier+t
Spurensuche,2.923666891909194,-0.28872037526742955,0.8692214557527743,-0.38708928676878657,-0.18621752062164912,-0.21545954779787743,0.31751710894213137,0.4517197530218356,Spurensuche
ein spur+en+suche,2.923666891909194,-0.28872037526742955,0.8692214557527743,-0.38708928676878657,-0.18621752062164912,-0.21545954779787743,0.31751710894213137,0.4517197530218356,ein spur+en+suche
Ort,8.141995689132093,-0.66201966623422,0.17142260838242768,0.13962964841298875,0.07505127359134278,0.20050918329503523,-0.7066795983357097,-0.5724769542560055,Ort
spur+en+suche ort,2.8281645395209076,-0.25550969055868233,0.8022894349130453,-0.3538786020600394,-0.15300683591290185,-0.1822488630891303,0.3507277936508786,0.48493043773058275,spur+en+suche ort
ort zeig+t,2.8105366681025052,-0.2492572121253704,0.7889088263538278,-0.3476261236267273,-0.14675435747958993,-0.17599638465581818,0.3569802720841906,0.49118291616389465,ort zeig+t
zeig+t bedeut+et,2.757482509545589,-0.23019989118407785,0.7464384792188999,-0.3285688026854347,-0.12769703653829723,-0.15693906371452565,0.37603759302548323,0.5102402371051873,zeig+t bedeut+et
perfektionie…,3.211827459976408,-0.3827218392494433,1.027941729902731,-0.4810907507508002,-0.2802189846036628,-0.3094610117798911,0.22351564496011758,0.3577182890398218,perfektionie…
klima+wandel perfektionie…,3.211827459976408,-0.3827218392494433,1.027941729902731,-0.4810907507508002,-0.2802189846036628,-0.3094610117798911,0.22351564496011758,0.3577182890398218,klima+wandel perfektionie…
+52,2.9762940894477468,-0.3065606943925676,0.9025599838072493,-0.40492960589392457,-0.20405783974678704,-0.23329986692301558,0.29967678981699347,0.4338794338966974,+52
perfektionie… +52,2.9762940894477468,-0.3065606943925676,0.9025599838072493,-0.40492960589392457,-0.20405783974678704,-0.23329986692301558,0.29967678981699347,0.4338794338966974,perfektionie… +52
+52 char+s,2.939774041886037,-0.29421448382081716,0.8796711876016213,-0.39258339532217396,-0.19171162917503665,-0.2209536563512649,0.31202300038874387,0.4462256444684481,+52 char+s
Extremer,6.757669358936579,-1.1265598231453504,-1.0118020247140418,0.41915442924013857,0.2954146714871356,0.23923483155879793,-0.5203223389357893,-0.38611969485608516,Extremer
extrem+er wasser+mangel,9.493143018733914,-1.4664515124159774,-1.3516937139846688,0.48681145437834145,0.2727351184849116,0.2965491453868761,-0.8602140282064163,-0.7260113841267122,extrem+er wasser+mangel
wasser+mangel iran,31.54959230989263,-0.21955181238585983,-0.6424638247264554,0.3618604377644464,-0.005371575800521286,0.007189468772792883,-2.0612049445874288,-1.9270023005077246,wasser+mangel iran
evakuierung iran,4.742760759292211,-0.7725011667498458,-0.6577433683185372,0.296090708511932,0.41657051658420935,0.07828188160026316,-0.16626368254028456,-0.032061038460580484,evakuierung iran
iran droh+t,4.6109121509015285,-0.7443074628974597,-0.6295496644661512,0.23440659041866516,0.5679430718346727,-0.023353184680787238,-0.1380699786878987,-0.003867334608194726,iran droh+t
droh+t historisch+e,4.85945928189465,-0.7968089347784487,-0.6820511363471403,0.31831049158318,0.36961564029906707,0.10977687666587863,-0.1905714505688877,-0.056368806489183534,droh+t historisch+e
historisch+e wasser+krise,6.43422092650688,-1.077512527502039,-0.9627547290707305,0.4077188017086598,0.30354009933786014,0.22293964195164617,-0.47127504329247794,-0.3370723992127739,historisch+e wasser+krise
wasser+krise stau+see+n,4.690944236177951,-0.7615156537947451,-0.6467578553634363,0.3153215437119725,0.3237021733617371,0.12968707292946005,-0.155278169585184,-0.021075525505479805,wasser+krise stau+see+n
leer,6.522157471025697,-0.572198811169057,-0.13906356077495852,0.17621729213211168,0.23828702756281253,0.1550189344751246,-0.4848494993827672,-0.35064685530306317,leer
stau+see+n leer,4.20975939762736,-0.6532872577790639,-0.5385294593477554,0.27663640540699735,0.3198296278283091,0.09457134343103205,-0.04704977356950302,0.08715287051020124,stau+see+n leer
leer million+en,4.086053473102199,-0.6234613451420328,-0.5087035467107242,0.2651803850254037,0.3168907673956012,0.08540796386177511,-0.01722386093247171,0.11697878314723233,leer million+en
mensch+en betreff+en,3.7724050397936826,-0.5435945015767061,-0.4288367031453977,0.23233440026506072,0.30424550788831956,0.06321644041009097,0.06264298263285477,0.19684562671255898,mensch+en betreff+en
betreff+en teheran,4.609400405084664,-0.7439795465017344,-0.6292217480704257,0.2706020883634988,0.46963133476075375,0.035354569326507136,-0.13774206229217337,-0.0035394182124692144,betreff+en teheran
teheran droh+en,3.6533623855145128,-0.5115297069847018,-0.3967719085533933,0.21846104773558214,0.2910108789918215,0.06156041788323763,0.0947077772248592,0.2289104213045634,teheran droh+en
droh+en drastisch+e,3.688580295892467,-0.5211234022842129,-0.4063656038529044,0.22326441353355103,0.2861007066012157,0.07070378635212717,0.08511408192534806,0.21931672600505223,droh+en drastisch+e
iran steh+t,3.988051194870591,-0.5991844511717181,-0.4844266527404096,0.25898559316027026,0.2662712496462742,0.12176982704495436,0.007053033037843037,0.1412556771175471,iran steh+t
schwersten,18.754151882384747,0.09145230687769822,-0.3098712823897259,0.20630407181851274,-0.07829771598310205,-0.1549760469500856,-1.5410594393464032,-1.406856795266699,schwersten
steh+t schwer+st+en,4.597540270774642,-0.7414031986598669,-0.6266454002285584,0.3147879741812011,0.2522778289972782,0.1817391291393152,-0.13516571445030592,-0.000963070370601816,steh+t schwer+st+en
Wasserkrisen,6.190439544722213,-1.0388878549411056,-0.924130056509797,0.4047950371010528,0.23780537192901388,0.26156431451257967,-0.4326503707315445,-0.2984477266518404,Wasserkrisen
schwer+st+en wasser+krise+n,6.190439544722213,-1.0388878549411056,-0.924130056509797,0.4047950371010528,0.23780537192901388,0.26156431451257967,-0.4326503707315445,-0.2984477266518404,schwer+st+en wasser+krise+n
wasser+krise+n geschichte,4.197529209665538,-0.6503778306949617,-0.5356200322636533,0.2804694357845402,0.24888409823673116,0.1564994814701197,-0.044140346485400606,0.09006229759430352,wasser+krise+n geschichte
weite,10.872470453439643,-0.08802197848582097,0.08402712295156957,0.14827934555500555,-0.05509235527604109,-0.1313316205247987,-0.9958782256517756,-0.8616755815720714,weite
geschichte weit+e,3.857790734726206,-0.5659764330314634,-0.4512186346001549,0.2448251927660438,0.24883286503572272,0.1261872841816138,0.0402610511780977,0.17446369525780162,geschichte weit+e
Teile,18.78482323230859,-0.00048045874479935507,-0.035813225637027706,0.09933308130184793,-0.030121742377109993,-0.02357848699340761,-1.5426935466524918,-1.4084909025727876,Teile
weit+e teil+e,16.23174184102276,0.010157800516291898,-0.013594480958445284,0.14466185945625382,-0.07286395994365913,-0.13027070057245127,-1.3966129757892762,-1.262410331709572,weit+e teil+e
teil+e land+es,6.033640195704194,-0.13260778127849748,-0.02677237191779024,0.13378198793648693,0.05419731648517913,-0.0810873655305836,-0.4069947871923521,-0.272792143112648,teil+e land+es
land+es million+en,3.5783688935652433,-0.49078884219058405,-0.37603104375927576,0.20952205071844449,0.2460073151757634,0.09821217497090344,0.11544864201897678,0.24965128609868095,land+es million+en
betrifft,3.461437811368365,-0.4575658170954285,-0.34280801866412014,0.19269078389171732,0.24338384848404765,0.08610188589754983,0.1486716671141325,0.2828743111938366,betrifft
mensch+en betreff+t,3.461437811368365,-0.4575658170954285,-0.34280801866412014,0.19269078389171732,0.24338384848404765,0.08610188589754983,0.1486716671141325,0.2828743111938366,mensch+en betreff+t
Grundwasserreservoirs,3.359654183758239,-0.4277198091029949,-0.31296201067168633,0.17684217685205295,0.2400412545581131,0.0756609905635303,0.17851767510656624,0.31272031918627036,Grundwasserreservoirs
stau+see+n grund+wasser+reservoir+s,3.359654183758239,-0.4277198091029949,-0.31296201067168633,0.17684217685205295,0.2400412545581131,0.0756609905635303,0.17851767510656624,0.31272031918627036,stau+see+n grund+wasser+reservoir+s
grund+wasser+reservoir+s droh+en,3.2861998378396255,-0.40561359461491653,-0.2908557961836081,0.1646189977741384,0.2368538380468637,0.06833388652702879,0.20062388959464458,0.33482653367434856,grund+wasser+reservoir+s droh+en
auszutrocknen,3.266208082620599,-0.3995114662077608,-0.2847536677764524,0.16116764234690945,0.23585621599030468,0.06638698850868127,0.2067260180018002,0.3409286620815044,auszutrocknen
droh+en aus+zu+trockn+en,3.266208082620599,-0.3995114662077608,-0.2847536677764524,0.16116764234690945,0.23585621599030468,0.06638698850868127,0.2067260180018002,0.3409286620815044,droh+en aus+zu+trockn+en
aus+zu+trockn+en experte+n,3.2275780277749675,-0.38761378128949775,-0.27285598285818924,0.1543377120557282,0.23375548787079634,0.06269771043027841,0.21862370292006325,0.35282634699976734,aus+zu+trockn+en experte+n
+4541,3.1979521020034594,-0.3783923987399388,-0.26363460030863034,0.1489497220842601,0.23198055421796474,0.059942861048818116,0.22784508546962218,0.36204772954932624,+4541
experte+n +4541,3.1979521020034594,-0.3783923987399388,-0.26363460030863034,0.1489497220842601,0.23198055421796474,0.059942861048818116,0.22784508546962218,0.36204772954932624,experte+n +4541
+4541 chars,3.1852947201555866,-0.37442658046913774,-0.2596687820378293,0.14660642423027098,0.2311765747322596,0.058787964142037574,0.23181090374042324,0.3660135478201274,+4541 chars
Ohne,11.163118001371336,-0.2601836882863845,-0.10590101589807724,0.09933154623392529,0.09440661844048705,0.19275373505078292,-1.0222595864503314,-0.8880569423706274,Ohne
iran ohne,3.847626744254974,-0.5633382900901107,-0.4485804916588023,0.2371806489971641,0.14253768081351967,0.23391952185206588,0.0428991941194502,0.17710183819915448,iran ohne
Kommentar,3.720614251144849,-0.529770537854722,-0.4150127394234135,0.22134721279816175,0.1390296370535684,0.2254771686933333,0.07646694635483922,0.21066959043454328,Kommentar
ohne kommentar,3.720614251144849,-0.529770537854722,-0.4150127394234135,0.22134721279816175,0.1390296370535684,0.2254771686933333,0.07646694635483922,0.21066959043454328,ohne kommentar
kommentar teheran,3.4981032506486733,-0.4681026551382001,-0.35334485670689153,0.190263593180747,0.13211560502345673,0.2088247978339985,0.13813482907136101,0.2723374731510651,kommentar teheran
zentralen,7.344347763492221,-0.5223487593384586,-0.18583278762696623,0.2021484075768765,0.11483816376192575,0.21989349614611056,-0.6035752833293747,-0.4693726392496703,zentralen
teheran zentral+en,3.547056381181408,-0.4819998330460518,-0.36724203461474325,0.15263916735950928,0.17405353178461155,0.2587528304373147,0.12423765116350938,0.2584402952432135,teheran zentral+en
zentral+en provinz+en,3.6673656223887536,-0.5153553521767889,-0.40059755374548034,0.12263836433004527,0.2174525394269293,0.31228418472706615,0.09088213203277226,0.22508477611247643,zentral+en provinz+en
Wasserniveau,4.762399224226508,-0.7766333418867248,-0.6618755434554162,0.043811811848311594,0.385719082941924,0.5238188275669604,-0.1703958576771638,-0.03619321359745964,Wasserniveau
provinz+en wasser+niveau,4.762399224226508,-0.7766333418867248,-0.6618755434554162,0.043811811848311594,0.385719082941924,0.5238188275669604,-0.1703958576771638,-0.03619321359745964,provinz+en wasser+niveau
vieler,6.395709146623151,-0.09737119207802729,-0.6751579582498229,0.08992690806461948,0.13117469156961722,0.27246969779219254,-0.46527159739180196,-0.3310689533120979,vieler
wasser+niveau viel+er,3.720377677103748,-0.5297069511599741,-0.41494915272866584,0.0771587013463174,0.2597521677338028,0.36149577556423085,0.07653053304958683,0.21073317712929088,wasser+niveau viel+er
viel+er stau+see+n,3.548122203194474,-0.4823002686188589,-0.3675424701875503,0.08097158429074919,0.23209235922492769,0.3245770435462227,0.1239372155907022,0.2581398596704064,viel+er stau+see+n
stau+see+n bereits,3.4068379940720153,-0.44166634857000686,-0.32690855013869824,0.08217424059131534,0.20837893421134038,0.29224472762486475,0.1645711356395542,0.29877377971925817,stau+see+n bereits
tote,3.243779743514629,-0.3926209992994879,-0.2778632008681794,0.07989146097334593,0.18068700590547757,0.2533408508222879,0.213616484910073,0.34781912898977724,tote
bereits tot+e,3.243779743514629,-0.3926209992994879,-0.2778632008681794,0.07989146097334593,0.18068700590547757,0.2533408508222879,0.213616484910073,0.34781912898977724,bereits tot+e
tot+e volumen,3.209337087954015,-0.38194616308395357,-0.2671883646526449,0.07871608056168941,0.17490779753158012,0.24501257153878378,0.2242913211256075,0.3584939652053117,tot+e volumen
volumen ge+sink+en,3.156627566640553,-0.3653859938864459,-0.2506281954551373,0.07634073526593181,0.16617842974913724,0.2322582473674623,0.24085149032311506,0.37505413440281926,volumen ge+sink+en
Kiosk,3.01192278459272,-0.31846043560883636,-0.20370263717752793,0.06556903869013327,0.1433328039870581,0.1975880989221334,0.28777704860072456,0.4219796926804288,Kiosk
welt kiosk,3.01192278459272,-0.31846043560883636,-0.20370263717752793,0.06556903869013327,0.1433328039870581,0.1975880989221334,0.28777704860072456,0.4219796926804288,welt kiosk
kiosk der,2.992314684562355,-0.31192899182852435,-0.1971711933972156,0.06356008884971613,0.14040369072468903,0.1929689304904385,0.2943084923810367,0.4285111364607409,kiosk der
der besonder+e,2.981841047164362,-0.30842267274385443,-0.19366487431254606,0.062427942718511494,0.13885822063763179,0.19051206962293932,0.2978148114657065,0.43201745554541066,der besonder+e
Berichterstattung,2.9576705563876997,-0.30028374624105986,-0.1855259478097512,0.05965404150048151,0.1353444135847139,0.18487190780964077,0.3059537379685014,0.4401563820482054,Berichterstattung
besonder+e bericht+erstattung,2.9576705563876997,-0.30028374624105986,-0.1855259478097512,0.05965404150048151,0.1353444135847139,0.18487190780964077,0.3059537379685014,0.4401563820482054,besonder+e bericht+erstattung
bericht+erstattung tag+es+zeitung,3.1083814147145366,-0.34998390720818967,-0.23522610877688105,0.07348918960295893,0.15835085553709058,0.22061465858765344,0.2562535770013713,0.3904562210810755,bericht+erstattung tag+es+zeitung
welt immer,3.119319024551178,-0.3534964785622986,0.30058250292042055,-0.03726958105311652,0.03846851175927232,0.07971806604887656,0.2527410056472622,0.38694364972696643,welt immer
interessant,2.848907402753485,-0.2628173152467393,-0.14805951681543061,0.0442075534575457,0.12051364645648231,0.160065909322222,0.34342016896282185,0.47762281304252585,interessant
immer interessant,2.848907402753485,-0.2628173152467393,-0.14805951681543061,0.0442075534575457,0.12051364645648231,0.160065909322222,0.34342016896282185,0.47762281304252585,immer interessant
hohem,2.824285500104998,-0.2541371742170392,-0.13937937578573056,0.039995275051714366,0.11739104622939546,0.15458952308610627,0.3521003099925219,0.48630295407222607,hohem
interessant hoch+em,2.824285500104998,-0.2541371742170392,-0.13937937578573056,0.039995275051714366,0.11739104622939546,0.15458952308610627,0.3521003099925219,0.48630295407222607,interessant hoch+em
Nutzwert,2.817518204789976,-0.25173819016351645,-0.136980391732208,0.03878901568055075,0.11654835175222211,0.15309345775727048,0.35449929404604463,0.4887019381257488,Nutzwert
hoch+em nutz+wert,2.817518204789976,-0.25173819016351645,-0.136980391732208,0.03878901568055075,0.11654835175222211,0.15309345775727048,0.35449929404604463,0.4887019381257488,hoch+em nutz+wert
Leserinnen,2.798673694803165,-0.24502738645689093,-0.1302695880255824,0.0353180839960803,0.11423709412402766,0.14894789716115814,0.3612100977526701,0.4954127418323742,Leserinnen
nutz+wert leser+in+nen,2.798673694803165,-0.24502738645689093,-0.1302695880255824,0.0353180839960803,0.11423709412402766,0.14894789716115814,0.3612100977526701,0.4954127418323742,nutz+wert leser+in+nen
